mouseX,mouseY,flowerX,flowerY,time_s
133.73,110.4,137.59,107.06,4.034
131.45,113.75,139.5,105.08,4.05
127.71,117.49,141.54,103.04,4.066
123.62,120.88,143.75,100.9,4.084
119.93,123.09,145.85,98.94,4.1
117.14,124.09,148.0,97.0,4.117
115.2,124.71,150.18,95.1,4.134
114.62,125.0,152.28,93.32,4.15
113.84,125.77,154.65,91.39,4.167
113.31,126.03,156.93,89.59,4.184
113.05,126.03,159.22,87.84,4.2
113.05,126.03,161.57,86.11,4.217
113.05,126.03,163.93,84.43,4.233
113.05,126.03,166.32,82.79,4.25
113.05,126.03,168.73,81.2,4.267
114.22,126.03,171.16,79.64,4.284
118.44,124.09,173.63,78.12,4.301
125.45,119.42,176.0,76.72,4.316
134.12,113.26,178.67,75.2,4.334
142.25,107.15,181.2,73.81,4.35
149.31,101.05,183.76,72.46,4.367
154.74,95.61,186.21,71.22,4.383
160.82,90.0,188.96,69.89,4.401
168.05,84.68,191.58,68.67,4.417
176.22,80.35,194.08,67.56,4.433
182.45,77.15,196.89,66.36,4.451
190.57,72.47,199.58,65.28,4.467
193.89,70.25,202.28,64.24,4.484
195.99,68.2,205.0,63.24,4.5
198.12,65.69,207.75,62.28,4.518
199.37,63.81,210.49,61.38,4.534
201.05,61.75,213.26,60.52,4.551
203.63,58.79,216.05,59.7,4.568
206.58,56.2,218.7,58.97,4.583
211.51,53.31,221.49,58.25,4.599
216.6,49.9,224.32,57.57,4.616
220.82,47.97,227.3,56.91,4.634
225.05,46.06,230.15,56.33,4.65
228.73,44.95,233.0,55.8,4.667
231.04,44.61,235.87,55.31,4.684
232.91,44.61,238.7,54.88,4.7
234.42,44.61,241.58,54.49,4.717
236.35,44.61,244.47,54.15,4.734
238.65,44.61,247.36,53.85,4.75
242.34,45.34,250.23,53.61,4.767
247.1,46.93,253.11,53.41,4.784
250.3,48.0,256.01,53.26,4.801
253.99,49.85,258.93,53.16,4.817
257.2,51.27,261.82,53.11,4.834
259.5,52.57,264.56,53.11,4.85
261.38,53.51,267.61,53.15,4.867
263.68,54.81,270.51,53.24,4.884
265.55,55.75,273.27,53.38,4.9
268.28,57.11,276.29,53.57,4.917
271.48,58.53,279.19,53.81,4.934
275.71,60.06,282.06,54.1,4.951
280.04,61.59,284.94,54.43,4.967
283.25,63.0,287.82,54.81,4.984
